x_V,y_V,RA_V,Dec_V,V_mag,B_mag,B_minus_V,dist_pix,FWHM_V,FWHM_B,r_V,r_B,x_ast,y_ast,panel,pair,V_gaia_approx,B_minus_V_gaia_approx
"3541,74","360,768","294,126","45,6019","3,71607","4,78542","1,06935","0,6891908298869309","9,98481","9,63362","0,823073","0,777601","3541,74","2303,232",P06_P07,P06_V + P07_B,"15,301841736450195","0,9322429731445312"
"1333,4","475,518","294,183","45,9448","3,71794","4,96411","1,2461699999999998","1,385525532063519","10,5361","9,58238","0,856641","0,921201","1333,4","2188,482",P06_P07,P06_V + P07_B,"15,303711736450195","1,109062973144531"
"3425,02","1997,31","294,492","45,6037","3,71799","4,76295","1,04496","1,1428035701729036","9,00433","7,91296","0,939339","0,990699","3425,02","666,69",P06_P07,P06_V + P07_B,"15,303761736450195","0,9078529731445313"
"3427,63","1641,28","294,413","45,607","3,71985","5,54194","1,82209","1,074150827398065","8,42126","6,4351","0,958718","0,963223","3427,63","1022,72",P06_P07,P06_V + P07_B,"15,305621736450195","1,6849829731445312"
"2001,13","2006,25","294,515","45,8253","3,71995","4,69272","0,9727699999999996","1,3081666560495395","9,99494","10,26","0,971937","0,907067","2001,13","657,75",P06_P07,P06_V + P07_B,"15,305721736450195","0,8356629731445308"
"1394,79","2013,94","294,526","45,9197","3,72041","4,61933","0,8989199999999995","1,3232157798334392","9,93733","10,3234","0,999686","0,884507","1394,79","650,06",P06_P07,P06_V + P07_B,"15,306181736450196","0,7618129731445307"
"2943,18","30,6218","294,061","45,6984","3,72055","5,16524","1,44469","0,8080876746989996","8,46315","8,01174","0,976103","0,958573","2943,18","2633,3782",P06_P07,P06_V + P07_B,"15,306321736450194","1,3075829731445312"
"2666,33","1332,68","294,355","45,7287","3,72862","4,72718","0,99856","1,1204463396344595","9,64195","9,05887","0,950095","0,982303","2666,33","1331,32",P06_P07,P06_V + P07_B,"15,314391736450194","0,8614529731445312"
"3397,25","257,649","294,105","45,6254","3,73527","4,81138","1,07611","0,7264186120963715","9,24097","9,14704","0,945631","0,903","3397,25","2406,351",P06_P07,P06_V + P07_B,"15,321041736450194","0,9390029731445311"
"1300,31","985,984","294,297","45,9449","3,73783","4,7482","1,0103699999999995","1,3860014430007177","10,9343","10,5911","0,906107","0,998717","1300,31","1678,016",P06_P07,P06_V + P07_B,"15,323601736450195","0,8732629731445307"
"1300,82","1807,05","294,481","45,9365","3,73985","4,63879","0,8989400000000001","1,3017680284904296","10,5725","10,8948","0,953278","0,913766","1300,82","856,95",P06_P07,P06_V + P07_B,"15,325621736450195","0,7618329731445312"
"21,5917","1077,8","294,337","46,1431","3,75609","4,99263","1,2365400000000002","1,3118265891495549","9,08241","8,42679","0,96426","0,913095","21,5917","1586,2",P06_P07,P06_V + P07_B,"15,341861736450195","1,0994329731445314"
"2730,36","1702,59","294,437","45,7149","3,75656","5,03952","1,2829600000000003","1,0971326264402077","8,90847","9,29964","0,999792","0,933239","2730,36","961,4100000000001",P06_P07,P06_V + P07_B,"15,342331736450195","1,1458529731445315"
"2257,91","1672,13","294,437","45,7888","3,75868","4,76805","1,0093699999999997","1,2727922061359145","10,1918","10,2485","0,979381","0,989712","2257,91","991,8699999999999",P06_P07,P06_V + P07_B,"15,344451736450194","0,8722629731445308"
"1261,22","2226,98","294,576","45,9382","3,76132","4,68884","0,92752","1,2808200498118043","9,60131","9,59223","0,91696","0,905961","1261,22","437,02",P06_P07,P06_V + P07_B,"15,347091736450194","0,7904129731445312"
"733,571","1626,27","294,449","46,0267","3,76227","4,8076","1,04533","1,288785862740594","9,55729","9,06086","0,981276","0,970957","733,571","1037,73",P06_P07,P06_V + P07_B,"15,348041736450195","0,9082229731445313"
"2088,88","108,855","294,09","45,8307","3,77212","4,84722","1,0751","1,0948497613827557","9,51722","9,14796","0,908469","0,902865","2088,88","2555,145",P06_P07,P06_V + P07_B,"15,357891736450195","0,9379929731445311"
"531,609","2141,62","294,568","46,0528","3,77425","5,38527","1,6110200000000003","1,0668570663401358","8,63788","7,63263","0,916599","0,970915","531,609","522,3800000000001",P06_P07,P06_V + P07_B,"15,360021736450195","1,4739129731445315"
"1709,47","1562,94","294,421","45,8753","3,77907","4,73501","0,95594","1,4375326083257844","10,582","11,2279","0,990513","0,932085","1709,47","1101,06",P06_P07,P06_V + P07_B,"15,364841736450195","0,8188329731445312"
"1188,04","685,788","294,232","45,9654","3,78106","4,76032","0,97926","1,3945551261961504","10,1224","10,4111","0,969647","0,895415","1188,04","1978,212",P06_P07,P06_V + P07_B,"15,366831736450195","0,8421529731445312"
"3435,18","1340,45","294,346","45,6089","3,79539","5,37144","1,57605","1,0480935072788735","8,46418","6,63461","0,970734","0,953831","3435,18","1323,55",P06_P07,P06_V + P07_B,"15,381161736450194","1,4389429731445311"
"244,098","1209,81","294,363","46,1072","3,80362","5,10789","1,3042700000000005","1,2735089320455912","9,1514","9,17561","0,931898","0,872093","244,098","1454,19",P06_P07,P06_V + P07_B,"15,389391736450195","1,1671629731445317"
"2980,35","1317,11","294,347","45,6799","3,80641","4,76537","0,9589599999999998","1,1420157617125126","8,28199","8,62864","0,999541","0,906806","2980,35","1346,89",P06_P07,P06_V + P07_B,"15,392181736450194","0,821852973144531"
"3367,19","2284,78","294,557","45,6097","3,80833","5,05778","1,24945","1,2485191228009584","9,12529","7,91164","0,893975","0,888829","3367,19","379,2199999999998",P06_P07,P06_V + P07_B,"15,394101736450194","1,1123429731445311"
"2590,84","1665,69","294,431","45,737","3,80837","4,91301","1,1046399999999998","1,2306502346320995","9,54269","9,36516","0,992938","0,975097","2590,84","998,31",P06_P07,P06_V + P07_B,"15,394141736450194","0,967532973144531"
"2831,29","1476,32","294,385","45,7015","3,81152","4,90135","1,08983","1,1182575731913766","9,07869","9,20545","0,986321","0,867233","2831,29","1187,68",P06_P07,P06_V + P07_B,"15,397291736450194","0,9527229731445312"
"438,909","2225,42","294,588","46,0663","3,8222","5,05141","1,2292099999999997","1,094197879727388","8,46502","8,42728","0,967596","0,889861","438,909","438,5799999999999",P06_P07,P06_V + P07_B,"15,407971736450195","1,0921029731445309"
"2939,28","1097,3","294,299","45,6885","3,82284","5,16374","1,3409","1,1112605455067213","8,91957","7,73692","0,959584","0,92782","2939,28","1566,7",P06_P07,P06_V + P07_B,"15,408611736450194","1,2037929731445312"
"3034,3","2600,99","294,633","45,6582","3,8241","4,88043","1,0563299999999995","1,226132129910807","8,53964","8,09483","0,957961","0,961967","3034,3","63,01000000000022",P06_P07,P06_V + P07_B,"15,409871736450194","0,9192229731445307"
"1925,29","1305,01","294,36","45,8444","3,82604","5,05482","1,2287800000000004","1,1819052415486333","10,9469","10,8446","0,993031","0,953071","1925,29","1358,99",P06_P07,P06_V + P07_B,"15,411811736450193","1,0916729731445316"
"3044,68","1680,75","294,427","45,6662","3,82732","4,7312","0,9038800000000003","1,1360017605622557","8,24172","7,92405","0,99858","0,989336","3044,68","983,25",P06_P07,P06_V + P07_B,"15,413091736450195","0,7667729731445315"
"867,794","1637,76","294,45","46,0057","3,84001","5,14499","1,30498","1,3343477807528683","9,62064","9,65236","0,939676","0,871174","867,794","1026,24",P06_P07,P06_V + P07_B,"15,425781736450194","1,1678729731445312"
"2804,99","1833,79","294,465","45,702","3,84069","4,78764","0,9469499999999996","1,2461942063739535","8,68019","8,33028","0,97756","0,993644","2804,99","830,21",P06_P07,P06_V + P07_B,"15,426461736450195","0,8098429731445308"
"744,769","1199,63","294,353","46,0293","3,84161","5,25509","1,4134799999999998","1,370443723762638","10,3284","9,54544","0,887951","0,833134","744,769","1464,37",P06_P07,P06_V + P07_B,"15,427381736450194","1,276372973144531"
"2344,56","1238,1","294,339","45,7797","3,84339","4,87894","1,0355500000000002","1,2658988901171877","10,2018","10,0548","0,995654","0,968062","2344,56","1425,9",P06_P07,P06_V + P07_B,"15,429161736450194","0,8984429731445314"
"11,2602","414,01","294,188","46,1514","3,84491","5,03707","1,19216","1,2200671333987947","10,3019","8,71034","0,875455","0,898242","11,2602","2249,99",P06_P07,P06_V + P07_B,"15,430681736450195","1,0550529731445313"
"1184,71","2348,71","294,604","45,9489","3,84556","4,64779","0,8022299999999998","1,2496399481452092","8,96643","8,21081","0,856319","0,997296","1184,71","315,28999999999996",P06_P07,P06_V + P07_B,"15,431331736450193","0,665122973144531"
"1492,42","1809,34","294,479","45,9066","3,84621","4,9425","1,0962899999999998","1,362350909274008","10,5768","10,6822","0,968736","0,933319","1492,42","854,6600000000001",P06_P07,P06_V + P07_B,"15,431981736450194","0,9591829731445309"
"1818,35","2639,53","294,66","45,8471","3,85288","5,615","1,7621200000000004","1,3386933928277165","8,76219","6,81242","0,936162","0,936047","1818,35","24,4699999999998",P06_P07,P06_V + P07_B,"15,438651736450193","1,6250129731445315"
"3471,42","2557,88","294,616","45,5906","3,85645","4,97331","1,1168599999999995","1,114001795330995","10,7294","9,38915","0,811425","0,883038","3471,42","106,11999999999989",P06_P07,P06_V + P07_B,"15,442221736450195","0,9797529731445307"
"109,949","480,516","294,201","46,1353","3,86026","5,44179","1,5815300000000003","1,2915866211756823","9,61156","7,94958","0,925762","0,87573","109,949","2183,484",P06_P07,P06_V + P07_B,"15,446031736450195","1,4444229731445315"
"3382,09","423,791","294,143","45,6262","3,8607","5,01491","1,1542100000000004","0,6740356073678766","8,94175","8,67589","0,947356","0,916105","3382,09","2240,209",P06_P07,P06_V + P07_B,"15,446471736450194","1,0171029731445316"
"3289,34","889,729","294,248","45,6361","3,86459","5,32819","1,4636","0,8839479622691089","8,53515","7,67661","0,993929","0,93833","3289,34","1774,271",P06_P07,P06_V + P07_B,"15,450361736450194","1,3264929731445312"
"3189,81","97,1251","294,072","45,6593","3,8722","5,13941","1,26721","0,6708604102197734","9,26278","8,46672","0,911614","0,905833","3189,81","2566,8749",P06_P07,P06_V + P07_B,"15,457971736450194","1,1301029731445311"
"3257,55","2410,95","294,587","45,6255","3,87714","5,35119","1,47405","1,1042191811409487","8,77956","7,82695","0,929684","0,91646","3257,55","253,05000000000018",P06_P07,P06_V + P07_B,"15,462911736450195","1,3369429731445313"
"1722,68","2175,06","294,557","45,8669","3,87867","4,92087","1,0421999999999998","1,346291201783538","9,69204","9,39817","0,997745","0,975563","1722,68","488,94000000000005",P06_P07,P06_V + P07_B,"15,464441736450194","0,905092973144531"
"3278,62","1623,71","294,411","45,6304","3,87903","4,86213","0,9830999999999994","1,1101801655588528","8,0632","7,66257","0,999695","0,993839","3278,62","1040,29",P06_P07,P06_V + P07_B,"15,464801736450195","0,8459929731445306"
"3217,47","2498,85","294,607","45,6308","3,87912","5,58473","1,7056100000000003","1,1200446419675285","8,74392","8,50733","0,93355","0,912497","3217,47","165,1500000000001",P06_P07,P06_V + P07_B,"15,464891736450195","1,5685029731445315"
"2032,51","2117,65","294,54","45,8193","3,87941","4,88916","1,0097500000000004","1,2690547663516925","9,69562","9,59417","0,955328","0,96576","2032,51","546,3499999999999",P06_P07,P06_V + P07_B,"15,465181736450194","0,8726429731445315"
"457,705","1281,25","294,376","46,0732","3,89588","5,54771","1,6518300000000004","1,4023351953082428","8,932","7,58441","0,99384","0,979323","457,705","1382,75",P06_P07,P06_V + P07_B,"15,481651736450194","1,5147229731445315"
"2316,09","1823,75","294,47","45,7782","3,89716","4,90353","1,00637","1,2662148316932416","10,096","10,2153","0,987151","0,950086","2316,09","840,25",P06_P07,P06_V + P07_B,"15,482931736450194","0,8692629731445312"
"2754,21","2423,12","294,597","45,7037","3,90114","5,33773","1,4365899999999998","1,1693160394008817","8,28827","7,42087","0,969267","0,921671","2754,21","240,8800000000001",P06_P07,P06_V + P07_B,"15,486911736450194","1,299482973144531"
"1249,94","1430,3","294,398","45,9483","3,90374","4,88488","0,98114","1,3793114224134035","11,0907","10,5985","0,934016","0,994149","1249,94","1233,7",P06_P07,P06_V + P07_B,"15,489511736450194","0,8440329731445312"
"2167,13","678,609","294,216","45,813","3,90519","4,80672","0,9015300000000002","1,2258666322238725","10,4918","10,0191","0,886791","0,961139","2167,13","1985,391",P06_P07,P06_V + P07_B,"15,490961736450195","0,7644229731445313"
"1489,18","1575,52","294,427","45,9095","3,90791","4,77212","0,8642099999999999","1,3699999999998893","10,9287","10,9458","0,947771","0,966522","1489,18","1088,48",P06_P07,P06_V + P07_B,"15,493681736450196","0,7271029731445311"
"1372,82","1770,54","294,472","45,9256","3,90902","4,99511","1,0860900000000004","1,3776792079435896","12,2561","11,5766","0,837578","0,849739","1372,82","893,46",P06_P07,P06_V + P07_B,"15,494791736450194","0,9489829731445316"
"2234,37","233,316","294,116","45,8068","3,90927","5,17585","1,2665799999999998","1,1563546168887089","9,52925","9,16927","0,894934","0,761479","2234,37","2430,684",P06_P07,P06_V + P07_B,"15,495041736450194","1,129472973144531"
"554,045","1194,23","294,355","46,059","3,91213","5,13234","1,2202100000000002","1,3424682491589612","9,66856","9,39594","0,999842","0,903085","554,045","1469,77",P06_P07,P06_V + P07_B,"15,497901736450194","1,0831029731445314"
"2208,62","1989,97","294,509","45,7932","3,91434","4,83881","0,9244699999999996","1,3870832707519998","9,85851","9,78929","0,955015","0,973148","2208,62","674,03",P06_P07,P06_V + P07_B,"15,500111736450194","0,7873629731445307"
"855,673","1799,22","294,486","46,0059","3,91534","5,71586","1,80052","1,3578644998673044","9,47216","8,52261","0,951975","0,993873","855,673","864,78",P06_P07,P06_V + P07_B,"15,501111736450195","1,663412973144531"
"786,388","1418,73","294,402","46,0206","3,91783","4,97296","1,0551299999999997","1,3704437237624671","10,3912","10,156","0,884183","0,864091","786,388","1245,27",P06_P07,P06_V + P07_B,"15,503601736450195","0,9180229731445309"
"1517,07","994,193","294,296","45,9111","3,91867","5,46762","1,54895","1,2875418439802178","11,1645","11,2407","0,947892","0,931535","1517,07","1669,807",P06_P07,P06_V + P07_B,"15,504441736450195","1,4118429731445312"
"2648,69","1954,83","294,494","45,725","3,9192","5,59463","1,6754300000000004","1,1751595636337018","8,92673","8,04345","0,972122","0,939909","2648,69","709,1700000000001",P06_P07,P06_V + P07_B,"15,504971736450194","1,5383229731445316"
"2950,6","2580,77","294,629","45,6714","3,91951","4,87877","0,9592600000000004","1,2560254774487385","8,58722","8,02256","0,92109","0,969861","2950,6","83,23000000000002",P06_P07,P06_V + P07_B,"15,505281736450193","0,8221529731445316"
"3226,79","1749,46","294,44","45,6371","3,92103","5,40234","1,4813099999999997","1,1601724009818024","8,17728","6,59369","0,994948","0,976829","3226,79","914,54",P06_P07,P06_V + P07_B,"15,506801736450194","1,3442029731445309"
"2318,32","545,368","294,184","45,7907","3,92145","4,89823","0,9767799999999998","1,188613057306514","9,9187","9,81696","0,875081","0,880432","2318,32","2118,632",P06_P07,P06_V + P07_B,"15,507221736450195","0,8396729731445309"
"1720,21","862,51","294,264","45,8807","3,93008","4,83224","0,90216","1,34518548906836","10,5547","10,4817","0,998884","0,989324","1720,21","1801,49",P06_P07,P06_V + P07_B,"15,515851736450195","0,7650529731445311"
"1900,08","2166,87","294,553","45,8394","3,9344","4,96079","1,02639","1,3368993978606567","9,90102","9,73864","0,97058","0,923802","1900,08","497,1300000000001",P06_P07,P06_V + P07_B,"15,520171736450195","0,8892829731445311"
"405,439","1046,12","294,324","46,0837","3,93727","5,4755","1,5382300000000004","1,3667904009026597","8,98945","7,96819","0,999907","0,972917","405,439","1617,88",P06_P07,P06_V + P07_B,"15,523041736450194","1,4011229731445316"
"3237,09","871,256","294,244","45,6444","3,93773","5,43863","1,5008999999999997","0,8970752476797441","8,36429","6,3988","0,975772","0,979194","3237,09","1792,7440000000001",P06_P07,P06_V + P07_B,"15,523501736450195","1,3637929731445309"
"1931,55","2360,81","294,596","45,8325","3,94106","4,94473","1,00367","1,279882807135213","9,32653","9,24643","0,931842","0,957017","1931,55","303,19000000000005",P06_P07,P06_V + P07_B,"15,526831736450195","0,8665629731445312"
"3016,14","1285,84","294,34","45,6747","3,94488","5,26938","1,3245","1,1385077953179876","8,57044","7,95813","0,987767","0,931173","3016,14","1378,16",P06_P07,P06_V + P07_B,"15,530651736450194","1,1873929731445312"
"3003,18","719,333","294,214","45,6823","3,95552","5,884","1,9284800000000004","0,9449677243166668","8,59447","6,65409","0,964141","0,984796","3003,18","1944,667",P06_P07,P06_V + P07_B,"15,541291736450194","1,7913729731445316"
"750,322","984,173","294,305","46,0306","3,95805","4,89903","0,9409799999999996","1,423771400190354","9,73995","9,71531","0,999625","0,962275","750,322","1679,827",P06_P07,P06_V + P07_B,"15,543821736450194","0,8038729731445308"
"2729,57","1298,69","294,347","45,7192","3,95975","5,37301","1,4132599999999995","1,1759251676870408","9,17464","9,42597","0,999975","0,985745","2729,57","1365,31",P06_P07,P06_V + P07_B,"15,545521736450194","1,2761529731445307"
"2179,41","1749,73","294,456","45,8002","3,96002","5,50703","1,5470100000000002","1,230447073221929","10,2244","10,1321","0,966688","0,99388","2179,41","914,27",P06_P07,P06_V + P07_B,"15,545791736450195","1,4099029731445314"
"243,165","2598,34","294,675","46,0928","3,96359","5,37845","1,41486","1,087695269825261","10,4876","8,75686","0,756308","0,854783","243,165","65,65999999999985",P06_P07,P06_V + P07_B,"15,549361736450194","1,2777529731445312"
"2576,83","496,632","294,17","45,7509","3,97416","5,21985","1,2456900000000002","0,9921436387943174","9,13085","8,75407","0,92223","0,910666","2576,83","2167,368",P06_P07,P06_V + P07_B,"15,559931736450194","1,1085829731445314"
"533,051","2370,23","294,619","46,0501","3,97884","5,56374","1,5849000000000002","1,0159729327104396","8,59539","6,6935","0,953472","0,969865","533,051","293,77",P06_P07,P06_V + P07_B,"15,564611736450194","1,4477929731445314"
"681,251","2634,88","294,676","46,0242","3,98704","5,02452","1,03748","1,1313306324854668","8,54919","8,39137","0,954944","0,966908","681,251","29,11999999999989",P06_P07,P06_V + P07_B,"15,572811736450195","0,9003729731445311"
"295,012","1019,12","294,319","46,1012","4,00213","5,34411","1,3419799999999995","1,3736305908067128","9,21296","7,8879","0,92162","0,971035","295,012","1644,88",P06_P07,P06_V + P07_B,"15,587901736450196","1,2048729731445307"
"2750,21","1743,59","294,446","45,7114","4,00301","5,03482","1,03181","1,193314711213834","8,54218","8,11686","0,978965","0,999864","2750,21","920,4100000000001",P06_P07,P06_V + P07_B,"15,588781736450194","0,8947029731445311"
"934,327","1715,37","294,466","45,9945","4,00315","5,00052","0,99737","1,261735312971693","10,0701","10,1826","0,920847","0,921335","934,327","948,6300000000001",P06_P07,P06_V + P07_B,"15,588921736450194","0,8602629731445312"
"1869,57","328,878","294,142","45,8627","4,00649","5,15486","1,14837","1,2631741764301492","10,195","9,46644","0,880665","0,903582","1869,57","2335,122",P06_P07,P06_V + P07_B,"15,592261736450194","1,011262973144531"
"2508,05","2098,28","294,528","45,7454","4,00844","4,89691","0,8884699999999999","1,3023056476877697","8,78814","8,76123","0,941699","0,977012","2508,05","565,7199999999998",P06_P07,P06_V + P07_B,"15,594211736450195","0,751362973144531"
"3284,33","1815,54","294,454","45,6275","4,00893","5,869","1,8600699999999997","1,2151131634543653","7,93623","6,57597","0,967162","0,91547","3284,33","848,46",P06_P07,P06_V + P07_B,"15,594701736450194","1,7229629731445308"
"771,823","345,303","294,161","46,0336","4,01389","5,13719","1,1233000000000004","1,37144923347532","9,5778","8,78859","0,926822","0,924312","771,823","2318,697",P06_P07,P06_V + P07_B,"15,599661736450194","0,9861929731445316"
"3156,82","227,046","294,102","45,6632","4,02552","5,66875","1,64323","0,7024165430852001","8,84218","6,82997","0,974202","0,977996","3156,82","2436,954",P06_P07,P06_V + P07_B,"15,611291736450195","1,5061229731445311"
"2780,52","1638,61","294,422","45,7078","4,02607","5,06801","1,0419400000000003","1,1385077953179876","8,92559","9,42208","0,99223","0,91753","2780,52","1025,39",P06_P07,P06_V + P07_B,"15,611841736450195","0,9048329731445315"
"284,246","417,827","294,185","46,1088","4,0285","5,52767","1,4991699999999994","1,2498595921142717","10,2588","8,02147","0,90995","0,998172","284,246","2246,173",P06_P07,P06_V + P07_B,"15,614271736450196","1,3620629731445306"
"1673,73","105,562","294,095","45,8954","4,02942","5,10754","1,0781200000000002","1,2194347050990717","10,0276","9,51876","0,854381","0,83399","1673,73","2558,438",P06_P07,P06_V + P07_B,"15,615191736450194","0,9410129731445314"
"3480,53","2267,94","294,552","45,5922","4,03124","5,66614","1,6349","1,0259142264343457","9,38935","6,63623","0,873591","0,962592","3480,53","396,05999999999995",P06_P07,P06_V + P07_B,"15,617011736450195","1,4977929731445312"
"2879,07","1744,03","294,444","45,6913","4,04137","5,16964","1,1282700000000006","1,25","8,47427","7,72027","0,919163","0,967184","2879,07","919,97",P06_P07,P06_V + P07_B,"15,627141736450195","0,9911629731445317"
"1166,8","675,726","294,23","45,9688","4,04456","5,1181","1,0735400000000004","1,3558820007655887","10,6033","10,1876","0,855911","0,921682","1166,8","1988,274",P06_P07,P06_V + P07_B,"15,630331736450195","0,9364329731445316"
"941,644","76,4971","294,099","46,0097","4,046","5,92096","1,87496","1,062331661958705","9,37297","8,45839","0,920843","0,942795","941,644","2587,5029",P06_P07,P06_V + P07_B,"15,631771736450194","1,7378529731445311"
"2738,85","1074,13","294,297","45,72","4,04693","5,22032","1,1733900000000004","1,1317243480638652","10,0642","10,2676","0,969273","0,924537","2738,85","1589,87",P06_P07,P06_V + P07_B,"15,632701736450194","1,0362829731445315"
"1176,92","1839,54","294,49","45,9554","4,05475","5,16019","1,1054399999999998","1,2814444974322854","13,8369","13,4258","0,738116","0,757993","1176,92","824,46",P06_P07,P06_V + P07_B,"15,640521736450195","0,9683329731445309"
"756,566","961,237","294,3","46,0298","4,05595","5,17087","1,1149199999999997","1,3584951232889404","9,36718","9,45294","0,996385","0,987329","756,566","1702,763",P06_P07,P06_V + P07_B,"15,641721736450194","0,9778129731445309"
"1357,29","1670,33","294,45","45,9291","4,05637","5,22936","1,1729899999999995","1,3182184947875053","10,6124","11,1994","0,964042","0,901059","1357,29","993,6700000000001",P06_P07,P06_V + P07_B,"15,642141736450196","1,0358829731445307"
"1943,7","1038,71","294,3","45,8442","4,05673","5,20259","1,14586","1,3029965464268347","10,9255","11,1958","0,975705","0,944708","1943,7","1625,29",P06_P07,P06_V + P07_B,"15,642501736450194","1,0087529731445313"
"3543,92","1224,46","294,318","45,5931","4,05959","5,64226","1,5826700000000002","0,9538343671726716","8,82021","6,60314","0,91261","0,943876","3543,92","1439,54",P06_P07,P06_V + P07_B,"15,645361736450194","1,4455629731445314"
"150,983","622,233","294,232","46,1275","4,06058","5,84067","1,7800900000000004","1,1843686081621496","9,59866","6,83015","0,930561","0,964519","150,983","2041,767",P06_P07,P06_V + P07_B,"15,646351736450194","1,6429829731445316"
"67,9004","1685,83","294,473","46,1297","4,06238","5,38812","1,3257399999999997","1,1225141246325967","8,93889","7,85995","0,97028","0,933393","67,9004","978,1700000000001",P06_P07,P06_V + P07_B,"15,648151736450195","1,1886329731445309"
"550,161","1691,5","294,467","46,0546","4,06823","5,45136","1,3831300000000004","1,27814279327468","9,1093","9,08796","0,999331","0,974687","550,161","972,5",P06_P07,P06_V + P07_B,"15,654001736450194","1,2460229731445316"
"1352,94","480,348","294,183","45,9417","4,06989","5,42684","1,3569500000000003","1,3444928411858976","10,3117","9,68573","0,917829","0,851221","1352,94","2183,652",P06_P07,P06_V + P07_B,"15,655661736450195","1,2198429731445315"
"2330,77","1709,98","294,444","45,7771","4,07104","5,36334","1,2923","1,1531261856361623","9,82103","9,85885","0,996071","0,943509","2330,77","954,02",P06_P07,P06_V + P07_B,"15,656811736450194","1,1551929731445312"
"2555,87","488,953","294,169","45,7543","4,07231","5,0856","1,0132900000000005","1,074285343845046","9,42392","9,03868","0,914076","0,855714","2555,87","2175,047",P06_P07,P06_V + P07_B,"15,658081736450194","0,8761829731445316"
"3415,59","867,418","294,241","45,6166","4,07372","5,20751","1,1337900000000003","0,9080908544853206","8,11059","7,77587","0,974537","0,915882","3415,59","1796,5819999999999",P06_P07,P06_V + P07_B,"15,659491736450194","0,9966829731445315"
"1656,99","1516,46","294,411","45,884","4,07611","5,0407","0,9645900000000004","1,4718695594378746","11,1945","11,3478","0,964495","0,92707","1656,99","1147,54",P06_P07,P06_V + P07_B,"15,661881736450194","0,8274829731445316"
"633,092","2258,6","294,593","46,0357","4,08031","5,97346","1,8931500000000003","1,1400109648595838","8,62763","6,61844","0,960628","0,967739","633,092","405,4000000000001",P06_P07,P06_V + P07_B,"15,666081736450195","1,7560429731445315"
"1761,08","2348,01","294,595","45,8591","4,0811","5,43147","1,3503699999999998","1,283160161476461","9,43391","9,52316","0,919857","0,8977","1761,08","315,9899999999998",P06_P07,P06_V + P07_B,"15,666871736450194","1,213262973144531"
"2073,32","759,2","294,236","45,8268","4,08331","5,32451","1,2412","1,1511837385926154","10,6074","10,4398","0,950229","0,956444","2073,32","1904,8",P06_P07,P06_V + P07_B,"15,669081736450195","1,1040929731445313"
"2848,78","263,346","294,114","45,7108","4,08575","5,73387","1,6481199999999996","0,9058233823432024","8,77798","6,66403","0,932728","0,97943","2848,78","2400,654",P06_P07,P06_V + P07_B,"15,671521736450195","1,5110129731445308"
"1158,6","515,308","294,194","45,9716","4,09077","5,55746","1,4666899999999998","1,2579749600052157","9,79844","10,5863","0,941516","0,784049","1158,6","2148,692",P06_P07,P06_V + P07_B,"15,676541736450194","1,329582973144531"
"3266,8","1211,39","294,32","45,6364","4,09823","5,50758","1,40935","1,0875660899458246","8,21757","6,47372","0,991439","0,982221","3266,8","1452,61",P06_P07,P06_V + P07_B,"15,684001736450195","1,2722429731445313"
"3161,62","1330,26","294,348","45,6516","4,10249","6,42332","2,32083","1,1447707194021626","8,13457","6,87974","0,987804","0,951228","3161,62","1333,74",P06_P07,P06_V + P07_B,"15,688261736450194","2,183722973144531"
"2839,87","1005,93","294,28","45,7049","4,10657","5,70619","1,5996200000000007","1,1381124724736225","8,71123","8,73734","0,982013","0,968424","2839,87","1658,0700000000002",P06_P07,P06_V + P07_B,"15,692341736450194","1,4625129731445319"
"845,143","2145,87","294,564","46,0039","4,10757","5,56299","1,4554200000000002","1,2085979480372264","8,83706","9,3276","0,984255","0,854802","845,143","518,1300000000001",P06_P07,P06_V + P07_B,"15,693341736450193","1,3183129731445313"
"868,857","1997,46","294,531","46,0018","4,10794","5,43565","1,3277099999999995","1,3098534269146325","9,08123","9,5402","0,999607","0,884206","868,857","666,54",P06_P07,P06_V + P07_B,"15,693711736450194","1,1906029731445307"
"695,603","1280,81","294,372","46,0361","4,10834","5,27033","1,1619900000000003","1,3303067315472905","9,07846","9,11031","0,996259","0,983827","695,603","1383,19",P06_P07,P06_V + P07_B,"15,694111736450195","1,0248829731445315"
"872,503","813,042","294,265","46,0133","4,11133","4,92863","0,8173000000000004","1,36583015049453","10,3956","10,1329","0,865888","0,822358","872,503","1850,958",P06_P07,P06_V + P07_B,"15,697101736450193","0,6801929731445315"
"3102,93","1622,7","294,414","45,6577","4,11237","5,7631","1,6507299999999994","1,1543396380616062","8,32359","6,27074","0,989631","0,999395","3102,93","1041,3",P06_P07,P06_V + P07_B,"15,698141736450195","1,5136229731445305"
"1249,42","121,288","294,104","45,9613","4,11707","5,78018","1,6631099999999996","1,2356391058879868","9,7657","8,96813","0,884414","0,773481","1249,42","2542,712",P06_P07,P06_V + P07_B,"15,702841736450194","1,5260029731445308"
"3359,33","1032,43","294,278","45,6238","4,11919","5,44947","1,33028","0,9302150289047784","8,06303","6,62448","0,978946","0,970948","3359,33","1631,57",P06_P07,P06_V + P07_B,"15,704961736450194","1,193172973144531"
"1049,86","1599,06","294,439","45,9777","4,11983","5,25981","1,1399799999999995","1,332066064427659","10,092","9,51207","0,959899","0,988183","1049,86","1064,94",P06_P07,P06_V + P07_B,"15,705601736450195","1,0028729731445307"
