panel,B_minus_V_gaia_approx,V_gaia_approx
P01,"0,9622962713623049","15,39303149609375"
P01,"1,0593562713623048","15,40068149609375"
P01,"0,9379862713623051","15,40560149609375"
P01,"0,9755662713623048","15,41488149609375"
P01,"0,6873562713623049","15,41620149609375"
P01,"0,8674662713623049","15,44360149609375"
P01,"0,6536662713623049","15,45524149609375"
P01,"0,7279062713623049","15,46425149609375"
P01,"0,861926271362305","15,46724149609375"
P01,"0,8800062713623049","15,46798149609375"
P01,"0,9684662713623049","15,47444149609375"
P01,"0,8083162713623051","15,48345149609375"
P01,"0,9141262713623046","15,49188149609375"
P01,"0,8619762713623049","15,49877149609375"
P01,"0,798876271362305","15,50222149609375"
P01,"0,562296271362305","15,71216149609375"
P01,"0,7280562713623047","15,77306149609375"
P02,"1,1717266528564454","9,946228794555664"
P02,"1,3580166528564455","10,092718794555664"
P02,"1,3589396528564455","10,255935794555665"
P02,"0,7458256528564453","10,404809794555664"
P02,"1,1688276528564454","11,025824794555664"
P02,"1,2461556528564453","11,036399794555663"
P02,"1,1965560528564454","11,108757394555663"
P02,"1,3405079528564454","11,231890494555664"
P02,"1,3287654528564454","11,243686994555665"
P02,"1,7923866528564454","11,374367794555663"
P02,"1,3315486528564455","11,479076794555663"
P02,"0,9782836528564454","11,480112794555664"
P02,"0,9443426528564454","11,514872794555664"
P02,"1,2462596528564454","11,528409794555664"
P02,"0,8412576528564454","11,618418794555664"
P02,"1,7206816528564453","11,619976794555663"
P02,"1,3174103528564456","11,677054794555664"
P02,"1,2894346528564453","11,763790794555664"
P02,"0,7651846528564454","11,773699794555665"
P02,"1,3068346528564454","11,792495794555665"
P02,"1,1380326428564453","11,797962794555664"
P02,"1,2694556528564453","11,838058794555664"
P02,"1,4018936528564454","11,972086794555665"
P02,"1,3632776528564454","11,991635794555664"
P02,"1,6776636528564453","12,028591794555664"
P02,"0,7203766528564455","12,072072794555664"
P02,"1,3103926528564456","12,097878794555664"
P02,"1,4095346528564454","12,147041794555664"
P02,"0,8224844528564453","12,173448794555664"
P02,"0,9066976528564452","12,212378794555665"
P02,"0,8852896528564453","12,227478794555664"
P02,"1,4297136528564454","12,238428794555665"
P02,"1,2472366528564454","12,258248794555664"
P02,"0,6426980528564452","12,269618794555663"
P02,"1,0955836528564455","12,272948794555663"
P02,"0,8348386528564453","12,279948794555665"
P02,"1,3758926528564455","12,298438794555665"
P02,"1,0883086528564454","12,344448794555664"
P02,"1,2687806528564454","12,369918794555664"
P02,"0,8024456528564454","12,376978794555663"
P02,"1,5673066528564452","12,392108794555664"
P02,"1,3259216528564453","12,474748794555664"
P02,"1,4802866528564453","12,515658794555664"
P02,"0,9459896528564454","12,522048794555664"
P02,"0,9768426528564453","12,525718794555663"
P02,"1,3541906528564454","12,527438794555664"
P02,"0,6892966528564453","12,532598794555664"
P02,"1,6854366528564455","12,544238794555664"
P02,"0,9857426528564454","12,560478794555664"
P02,"1,0247396528564454","12,562208794555664"
P02,"0,9379986528564453","12,575158794555664"
P02,"0,8974386528564454","12,579398794555663"
P02,"0,8538696528564453","12,594158794555664"
P02,"1,1801396528564454","12,597328794555665"
P02,"1,3452666528564452","12,623028794555664"
P02,"0,7518416528564456","12,627008794555664"
